_id,id_l,id_r,name_l,addr_l,city_l,phone_l,type__l,name_r,addr_r,city_r,phone_r,type__r,type_match_pred,city_contain_pred,name_edit_pred,name_contain_pred,name_unmatch_pred,addr_contain_pred,addr_edit_pred,addr_num_match_pred,addr_unmatch_pred,phone_match_pred,city_unmatch_pred,phone_area_code_unmatch_pred
902,932,120,'horseradish grill','4320 powers ferry rd.',atlanta,404/255-7277,southern,'wollensky\'s grill','205 e. 49th st.','new york city',212-753-0444,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
903,1012,120,'hayes street grill','320 hayes st.','san francisco',415/863-5545,seafood,'wollensky\'s grill','205 e. 49th st.','new york city',212-753-0444,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
904,1053,120,'tadich grill','240 california st.','san francisco',415/391-2373,seafood,'wollensky\'s grill','205 e. 49th st.','new york city',212-753-0444,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
905,1066,120,'zuni cafe & grill','1658 market st.','san francisco',415/552-2522,mediterranean,'wollensky\'s grill','205 e. 49th st.','new york city',212-753-0444,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
906,544,123,'restaurant katsu','1972 n. hillhurst ave.','los angeles',213/665-1891,asian,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
907,625,123,'restaurant  ritz-carlton  atlanta','181 peachtree st.',atlanta,404/659-0400,continental,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
908,644,123,'ritz-carlton restaurant and dining room','600 stockton st.','san francisco',415/296-7465,american,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
909,684,123,'mon kee seafood restaurant','679 n. spring st.','los angeles',213/628-6717,asian,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
910,697,123,'restaurant horikawa','111 s. san pedro st.','los angeles',213/680-9355,asian,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
911,732,123,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
912,785,123,'french roast','458 6th ave. at 11th st.','new york',212/533-2233,french,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',1,-1,0,0,0,0,0,-1,0,-1,-1,-1
913,786,123,'french roast cafe','2340 broadway at 85th st.','new york',212/799-1533,'coffee bar','andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
914,798,123,'hi-life restaurant and lounge','1340 1st ave. at 72nd st.','new york',212/249-3600,american,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
915,817,123,'lanza restaurant','168 1st ave.  between 10th and 11th sts.','new york',212/674-7014,italian,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
916,885,123,'spring street natural restaurant & bar','62 spring st. at lafayette st.','new york',212/966-0290,american,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,0,0,-1,-1,-1
917,926,123,'colonnade restaurant','1879 cheshire bridge rd.',atlanta,404/874-5642,southern,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
918,930,123,'french quarter food shop','923 peachtree st.  at 8th st.',atlanta,404/875-2489,southern,'andre\'s french restaurant','401 s. 6th st.','las vegas',702-385-5016,'french (classic)',-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
919,557,124,'21 club','21 w. 52nd st.','new york',212/582-7200,american,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
920,579,124,'manhattan ocean club','57 w. 58th st.','new york','212/ 371-7777',seafood,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
921,800,124,'hudson river club','4 world financial center','new york',212/786-1500,american,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
922,895,124,'the savannah club','2420 broadway at 89th st.','new york',212/496-1066,american,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
923,908,124,'water club','500 e. 30th st.','new york',212/683-3333,american,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
924,1001,124,'cypress club','500 jackson st.','san francisco',415/296-8555,american,'buccaneer bay club','3300 las vegas blvd. s.','las vegas',702-894-7350,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
925,543,125,'grill on the alley','9560 dayton way','los angeles',310/276-0615,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
926,549,125,'the palm','9001 santa monica blvd.','los angeles',310/550-8811,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
927,551,125,'philippe\'s the original','1001 n. alameda st.','los angeles',213/628-3781,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
928,595,125,'sign of the dove','1110 3rd ave. at 65th st.','new york',212/861-8080,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
929,597,125,'tavern on the green','in central park at 67th st.','new york',212/873-3200,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
930,695,125,'rj\'s the rib joint','252 n. beverly dr.','los angeles',310/274-7427,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
931,703,125,'the mandarin','430 n. camden dr.','los angeles',310/859-0926,asian,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
932,894,125,'the coffee pot','350 9th ave. at 49th st.','new york',212/265-3566,'coffee bar','buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
933,895,125,'the savannah club','2420 broadway at 89th st.','new york',212/496-1066,american,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
934,927,125,'dante\'s down the hatch  buckhead','3380 peachtree rd.',atlanta,404/266-1600,continental,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
935,928,125,'dante\'s down the hatch','underground underground mall  underground atlanta',atlanta,404/577-1800,continental,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
936,960,125,'battista\'s hole in the wall','4041 audrie st. at flamingo rd.','las vegas',702/732-1424,italian,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,1,0,0,0,0,0,-1,0,-1,0,0
937,983,125,'the bacchanal','3570 las vegas blvd. s','las vegas',702/731-7525,'only in las vegas','buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,1,-1,0,0,0,0,-1,-1,-1,0,0
938,1054,125,'the heights','3235 sacramento st.','san francisco',415/474-8890,french,'buzio\'s in the rio','3700 w. flamingo rd.','las vegas',702-252-7697,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
939,606,126,'steak house','2880 las vegas blvd. s','las vegas',702/734-0410,'steak houses','emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,1,0,0,0,0,0,-1,0,-1,0,0
940,637,126,'khan toke thai house','5937 geary blvd.','san francisco',415/668-6654,asian,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
941,689,126,orleans,'11705 national blvd.','los angeles',310/479-4187,cajun,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,1,0,0,0,-1,0,-1,-1,-1
942,698,126,'roscoe\'s house of chicken \'n\' waffles','1514 n. gower st.','los angeles',213/466-9329,american,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
943,832,126,'mad fish','2182 broadway  between 77th and 78th sts.','new york',212/787-0202,seafood,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
944,847,126,'new york kom tang soot bul house','32 w. 32nd st.','new york','212/ 947-8482',asian,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
945,848,126,'new york noodletown','28 1/2 bowery at bayard st.','new york',212/349-0923,asian,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
946,866,126,'post house','28 e. 63rd st.','new york',212/935-2888,american,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
947,875,126,'sammy\'s roumanian steak house','157 chrystie st. at delancey st.','new york',212/673-0330,'east european','emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
948,917,126,'atlanta fish market','265 pharr rd.',atlanta,404/262-3165,american,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
949,953,126,'stringer\'s fish camp and oyster bar','3384 shallowford rd.  chamblee',atlanta,770/458-7145,southern,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
950,955,126,'taste of new orleans','889 w. peachtree st.',atlanta,404/874-5535,southern,'emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
951,1018,126,'izzy\'s steak & chop house','3345 steiner st.','san francisco',415/563-0487,'steak houses','emeril\'s new orleans fish house','3799 las vegas blvd. s.','las vegas',702-891-7374,seafood,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
952,605,127,'second street grille','200 e. fremont st.','las vegas',702/385-3232,seafood,'fiore rotisserie & grille','3700 w. flamingo rd.','las vegas',702-252-7702,italian,-1,1,0,0,0,0,0,-1,-1,-1,0,0
953,615,127,'georgia grille','2290 peachtree rd.  peachtree square shopping center',atlanta,404/352-3517,american,'fiore rotisserie & grille','3700 w. flamingo rd.','las vegas',702-252-7702,italian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
954,534,134,'arnie morton\'s of chicago','435 s. la cienega blv.','los angeles',310/246-1501,american,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
955,595,134,'sign of the dove','1110 3rd ave. at 65th st.','new york',212/861-8080,american,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
956,617,134,'heera of india','595 piedmont ave.  rio shopping mall',atlanta,404/876-4408,asian,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
957,685,134,'morton\'s','8764 melrose ave.','los angeles',310/276-5205,american,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,1,0,0,0,-1,-1,-1,-1,-1
958,698,134,'roscoe\'s house of chicken \'n\' waffles','1514 n. gower st.','los angeles',213/466-9329,american,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
959,808,134,'jewel of india','15 w. 44th st.','new york',212/869-5544,asian,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
960,845,134,'morton\'s','551 5th ave. at 45th st.','new york',212/972-3315,american,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,1,0,0,0,-1,-1,-1,-1,-1
961,918,134,'beesley\'s of buckhead','260 e. paces ferry road',atlanta,404/264-1334,continental,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
962,952,134,'south of france','2345 cheshire bridge rd.',atlanta,404/325-6963,french,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
963,955,134,'taste of new orleans','889 w. peachtree st.',atlanta,404/874-5535,southern,'morton\'s of chicago (las vegas)','3200 las vegas blvd. s.','las vegas',702-893-0703,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
964,544,136,'restaurant katsu','1972 n. hillhurst ave.','los angeles',213/665-1891,asian,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
965,625,136,'restaurant  ritz-carlton  atlanta','181 peachtree st.',atlanta,404/659-0400,continental,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
966,644,136,'ritz-carlton restaurant and dining room','600 stockton st.','san francisco',415/296-7465,american,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
967,684,136,'mon kee seafood restaurant','679 n. spring st.','los angeles',213/628-6717,asian,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
968,697,136,'restaurant horikawa','111 s. san pedro st.','los angeles',213/680-9355,asian,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
969,732,136,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
970,798,136,'hi-life restaurant and lounge','1340 1st ave. at 72nd st.','new york',212/249-3600,american,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
971,817,136,'lanza restaurant','168 1st ave.  between 10th and 11th sts.','new york',212/674-7014,italian,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
972,885,136,'spring street natural restaurant & bar','62 spring st. at lafayette st.','new york',212/966-0290,american,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
973,926,136,'colonnade restaurant','1879 cheshire bridge rd.',atlanta,404/874-5642,southern,'piero\'s restaurant','355 convention center dr.','las vegas',702-369-2305,italian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
974,554,137,spago,'1114 horn ave.','los angeles',310/652-4025,californian,'spago (las vegas)','3500 las vegas blvd. s.','las vegas',702-369-6300,californian,1,-1,0,1,0,0,0,-1,-1,-1,-1,-1
975,543,138,'grill on the alley','9560 dayton way','los angeles',310/276-0615,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
976,549,138,'the palm','9001 santa monica blvd.','los angeles',310/550-8811,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
977,551,138,'philippe\'s the original','1001 n. alameda st.','los angeles',213/628-3781,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
978,595,138,'sign of the dove','1110 3rd ave. at 65th st.','new york',212/861-8080,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
979,597,138,'tavern on the green','in central park at 67th st.','new york',212/873-3200,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
980,695,138,'rj\'s the rib joint','252 n. beverly dr.','los angeles',310/274-7427,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
981,703,138,'the mandarin','430 n. camden dr.','los angeles',310/859-0926,asian,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
982,894,138,'the coffee pot','350 9th ave. at 49th st.','new york',212/265-3566,'coffee bar','steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
983,895,138,'the savannah club','2420 broadway at 89th st.','new york',212/496-1066,american,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
984,927,138,'dante\'s down the hatch  buckhead','3380 peachtree rd.',atlanta,404/266-1600,continental,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
985,928,138,'dante\'s down the hatch','underground underground mall  underground atlanta',atlanta,404/577-1800,continental,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
986,960,138,'battista\'s hole in the wall','4041 audrie st. at flamingo rd.','las vegas',702/732-1424,italian,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,1,0,0,0,0,0,-1,0,-1,0,0
987,983,138,'the bacchanal','3570 las vegas blvd. s','las vegas',702/731-7525,'only in las vegas','steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,1,-1,0,0,0,0,-1,-1,-1,0,0
988,1054,138,'the heights','3235 sacramento st.','san francisco',415/474-8890,french,'steakhouse  the','128 e. fremont st.','las vegas',702-382-1600,steakhouses,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
989,594,142,'shun lee west','43 w. 65th st.','new york',212/371-8844,asian,'103 west','103 w. paces ferry rd.',atlanta,404-233-5993,continental,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
990,708,142,'west beach cafe','60 n. venice blvd.','los angeles',310/823-5396,american,'103 west','103 w. paces ferry rd.',atlanta,404-233-5993,continental,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
991,909,142,west,'63rd street steakhouse 44 w. 63rd st.','new york',212/246-6363,american,'103 west','103 w. paces ferry rd.',atlanta,404-233-5993,continental,-1,-1,0,1,0,0,0,0,0,-1,-1,-1
992,543,143,'grill on the alley','9560 dayton way','los angeles',310/276-0615,american,'alon\'s at the terrace','659 peachtree st.',atlanta,404-724-0444,sandwiches,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
